COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000520,20200411,P,250,195,137,182,254,412,831,1033,1313,1574,1969,2224,2402,2621,2605,2636,2641,2254,1914,1477,1116,779,545,391,04/11/2020
000520,20200411,S,223,167,125,152,269,398,719,1159,1448,1794,2268,2361,2232,2169,2079,1988,1784,1462,1315,1106,860,624,458,377,04/11/2020
000520,20200412,P,247,176,123,135,145,264,371,403,530,732,979,1155,1253,1271,1300,1255,1249,1175,1082,948,602,491,380,232,04/12/2020
000520,20200412,S,215,144,104,96,140,259,336,469,538,669,850,1078,1229,1281,1252,1130,1104,1003,931,831,639,472,373,232,04/12/2020
000520,20200413,P,182,146,157,210,472,937,1781,2049,1839,1638,1765,1891,1886,1872,2009,2128,2115,1853,1263,818,591,459,335,305,04/13/2020
000520,20200413,S,162,133,107,140,309,674,1428,2085,1974,1729,1713,1852,1944,1929,2038,2245,2182,1852,1283,852,551,512,356,306,04/13/2020
000520,20200414,P,170,137,157,215,468,942,1995,2438,2109,2073,2189,2328,2539,2538,2737,2874,2971,2706,1850,1194,962,620,488,318,04/14/2020
000520,20200414,S,209,118,149,154,302,723,1702,2330,2600,2110,2024,2201,2385,2180,2286,2789,3133,2736,1895,1182,864,624,465,393,04/14/2020
000520,20200415,P,200,163,171,227,528,1200,2507,2974,2382,2404,2469,2772,2926,2915,3092,3242,3326,3013,1948,1435,1024,715,469,374,04/15/2020
000520,20200415,S,241,164,132,165,329,863,1949,2713,2689,2394,2371,2394,2637,2366,2478,2758,2827,2446,1722,1253,932,686,539,379,04/15/2020
000520,20200416,P,250,206,186,220,518,1054,2182,2738,2150,2057,2165,2331,2466,2501,2483,2559,2640,2263,1468,991,703,509,440,281,04/16/2020
000520,20200416,S,232,172,151,172,355,734,1867,2485,2388,2079,2137,2297,2565,2427,2473,2826,2585,2297,1571,942,766,555,442,345,04/16/2020
000520,20200417,P,219,178,176,204,458,994,2058,2664,2292,2241,2503,2790,2978,3044,3297,3394,3298,3089,2305,1542,1111,793,599,406,04/17/2020
000520,20200417,S,221,160,145,151,300,764,1756,2374,2486,2257,2316,2416,2824,2756,2699,2917,3046,2617,2058,1493,1048,829,631,480,04/17/2020
000520,20200418,P,286,208,130,186,268,467,943,1133,1342,1706,2164,2507,2741,2740,2567,2381,2252,2000,1648,1328,1028,717,534,365,04/18/2020
000520,20200418,S,279,180,154,169,278,454,781,1255,1619,1858,2193,2255,2215,2146,2025,2084,1841,1509,1336,1104,880,706,465,394,04/18/2020
000520,20200419,P,257,181,149,168,181,304,465,579,806,1177,1581,1821,2173,2319,2431,2346,2171,1990,1626,1315,1014,716,550,321,04/19/2020
000520,20200419,S,212,156,133,137,181,327,527,780,1022,1335,1575,1944,2111,1953,1704,1559,1396,1345,1140,953,750,574,422,316,04/19/2020
000520,20200420,P,240,174,166,228,571,1296,2677,3113,2590,2505,2521,2768,2921,2913,3136,3233,3218,2969,2033,1315,953,699,581,336,04/20/2020
000520,20200420,S,211,137,120,162,339,882,2094,2906,2746,2548,2408,2613,2298,2319,2349,2615,2766,2489,1730,1171,884,617,486,376,04/20/2020
000520,20200421,P,248,197,153,229,542,1232,2734,3158,2439,2332,2545,2659,2844,2992,3053,3162,3155,2859,1840,1270,849,623,451,331,04/21/2020
000520,20200421,S,232,164,150,177,322,924,2089,2875,2644,2432,2252,2363,2291,2360,2444,2697,2687,2509,1643,1066,788,584,444,315,04/21/2020
000520,20200422,P,248,164,155,224,567,1230,2860,3131,2579,2487,2582,2884,2921,3024,3169,3406,3605,3265,2159,1397,1018,764,509,348,04/22/2020
000520,20200422,S,210,139,128,212,351,935,2062,2954,2978,2585,2580,2302,2718,2733,2470,2697,2827,2611,1735,1325,918,688,464,348,04/22/2020
000520,20200423,P,258,168,151,256,533,1297,2785,3151,2279,2337,2541,2740,2955,2998,3057,3181,3380,3030,1944,1340,1049,752,496,330,04/23/2020
000520,20200423,S,270,172,166,194,383,956,2095,2838,2770,2318,2405,2430,2688,2387,2385,2806,2764,2512,1721,1235,901,672,514,401,04/23/2020
000520,20200424,P,255,186,170,232,535,1117,2613,3000,2573,2498,2708,2905,3196,3225,3253,3554,3536,3110,2345,1674,1196,852,599,433,04/24/2020
000520,20200424,S,252,159,158,173,381,893,2024,2709,2801,2496,2478,2594,2708,2675,2841,2962,3039,2646,2230,1644,1100,808,604,469,04/24/2020
000520,20200425,P,293,187,163,177,235,451,963,1177,1459,1891,2248,2584,2748,2882,2855,2930,2775,2558,2136,1631,1271,972,658,432,04/25/2020
000520,20200425,S,265,191,157,165,281,511,914,1366,1825,2158,2568,2545,2830,2639,2258,2085,1981,1813,1503,1306,944,735,544,385,04/25/2020
000520,20200426,P,274,193,161,155,175,327,501,694,898,1308,1763,2185,2512,2683,2858,2862,2774,2472,2105,1534,1128,823,512,322,04/26/2020
000520,20200426,S,236,189,142,134,178,328,562,885,1281,1610,1867,2182,2238,2090,1878,1673,1638,1553,1233,989,794,617,417,296,04/26/2020
000520,20200427,P,249,189,161,241,619,1395,2906,3230,2731,2531,2649,2999,3197,3034,3374,3586,3722,3307,2252,1616,1168,803,549,391,04/27/2020
000520,20200427,S,220,138,127,140,341,943,2161,3025,2934,2526,2321,2408,2447,2510,2569,2846,2918,2559,1874,1319,1052,697,538,372,04/27/2020
000520,20200428,P,233,183,168,225,614,1375,3053,3392,2799,2695,2751,2974,3290,3324,3522,3598,3725,3371,2353,1667,1180,776,554,341,04/28/2020
000520,20200428,S,248,154,155,163,333,926,2044,3064,3134,2616,2579,2711,2673,2674,2557,2806,2949,2754,1776,1313,970,665,501,368,04/28/2020
000520,20200429,P,267,189,159,229,585,1391,3059,3374,3014,2780,2835,3145,3186,3333,3515,3801,3935,3589,2405,1730,1326,888,607,390,04/29/2020
000520,20200429,S,240,184,127,189,354,1079,2250,3239,3018,2694,2848,2707,2619,2557,2677,3017,3130,2849,1986,1385,1115,764,481,424,04/29/2020
000520,20200430,P,260,214,168,248,659,1311,3037,3494,2998,2744,3031,3174,3299,3466,3658,3706,3927,3472,2411,1675,1296,864,610,414,04/30/2020
000520,20200430,S,302,171,169,199,389,994,2194,3150,3257,2729,2886,2645,2569,2415,2692,2959,3032,2911,2067,1462,1097,807,545,435,04/30/2020
000520,20200501,P,284,190,211,268,599,1275,2929,3459,3041,3032,3232,3551,3779,3897,4092,4308,4203,3775,2768,2072,1550,1128,772,511,05/01/2020
000520,20200501,S,298,177,173,206,370,943,2006,2962,3345,2550,2705,2869,2954,2859,3046,3486,3350,3070,2344,1709,1336,1010,708,488,05/01/2020
000520,20200502,P,329,232,178,216,282,471,995,1382,1827,2344,2676,2959,3220,3136,3213,3213,3147,2804,2310,1768,1453,1032,729,531,05/02/2020
000520,20200502,S,328,209,179,202,293,518,938,1565,2152,2515,2741,2807,3115,2843,2401,2353,2164,1990,1683,1412,1142,830,557,401,05/02/2020
000520,20200503,P,328,253,157,167,224,296,526,775,1021,1581,2157,2577,3003,2980,2981,3259,3286,2912,2455,1875,1439,1047,651,363,05/03/2020
000520,20200503,S,283,192,144,152,210,364,587,982,1311,1836,2189,2412,2320,2274,2227,2046,1909,1645,1447,1159,966,728,543,383,05/03/2020
000520,20200504,P,309,206,161,244,640,1461,3076,3697,3153,2985,3124,3233,3605,3515,3547,3825,4024,3651,2347,1679,1310,839,579,393,05/04/2020
000520,20200504,S,247,175,122,163,329,1104,2186,3224,3204,2712,2908,2770,2691,2709,2708,3061,3126,2904,1913,1413,1025,716,574,390,05/04/2020
000520,20200505,P,259,195,183,235,604,1429,3146,3667,3158,2969,2996,3206,3515,3544,3654,4033,4089,3830,2496,1737,1336,973,667,431,05/05/2020
000520,20200505,S,234,184,169,177,379,1149,2467,3374,3358,2801,2831,2725,2794,2720,2682,3213,3140,2951,2046,1366,1088,820,602,426,05/05/2020
000520,20200506,P,282,215,186,226,589,1467,3134,3676,3055,2991,3094,3316,3488,3642,3578,4064,4150,3883,2573,1785,1225,980,624,392,05/06/2020
000520,20200506,S,277,177,150,193,419,1119,2319,3392,3202,2800,2827,3068,3137,2719,2794,3016,3371,3092,2073,1470,1086,772,509,396,05/06/2020
000520,20200507,P,290,216,208,265,641,1366,3088,3800,3145,2952,3064,3365,3588,3679,3754,3933,4217,3983,2763,1847,1393,899,672,412,05/07/2020
000520,20200507,S,218,152,158,191,403,1113,2468,3400,3278,2958,2833,2625,2717,2814,2927,3195,3249,3044,2109,1524,1084,754,608,416,05/07/2020
000520,20200508,P,263,210,210,276,594,1253,2867,3541,3160,3019,3421,3517,3947,3921,4123,4207,4343,3949,2881,2001,1447,1113,770,508,05/08/2020
000520,20200508,S,287,212,198,198,383,1119,2412,3327,3497,3204,3254,3249,3291,3174,3289,3521,3530,3316,2659,1869,1389,1083,785,550,05/08/2020
000520,20200509,P,354,243,165,196,306,463,959,1479,1908,2502,2974,3265,3506,3479,3648,3744,3494,3135,2678,2106,1536,1153,844,553,05/09/2020
000520,20200509,S,341,238,181,194,327,549,1071,1698,2256,2687,3001,3359,3786,3160,2772,2574,2359,2322,1940,1585,1212,933,616,545,05/09/2020
000520,20200510,P,343,234,167,169,221,350,573,803,1226,1812,2357,2860,3087,3279,3356,3540,3489,3240,2755,2143,1721,1226,750,423,05/10/2020
000520,20200510,S,294,189,135,143,207,358,637,970,1352,1897,2346,2865,2629,2496,2314,2181,2037,1919,1680,1389,1148,913,637,392,05/10/2020
000520,20200511,P,254,174,170,249,667,1523,3054,3787,3082,2988,3048,3251,3469,3432,3568,3885,3990,3580,2435,1698,1274,905,596,383,05/11/2020
000520,20200511,S,233,154,136,159,366,1211,2460,3465,3356,2901,2825,2867,3066,3318,3157,3133,3280,2916,1974,1470,1146,776,577,443,05/11/2020
000520,20200512,P,257,195,195,249,652,1451,3108,3823,3199,3016,3120,3274,3508,3622,3672,4105,4135,3835,2607,1822,1373,921,610,420,05/12/2020
000520,20200512,S,288,190,174,202,400,1232,2564,3609,3449,3054,3051,3036,3251,3327,3465,3873,3954,3931,2422,1460,1147,804,622,390,05/12/2020
000520,20200513,P,243,251,173,245,612,1479,3165,3850,3237,3122,3134,3393,3649,3727,3995,4031,4503,3992,2788,1888,1409,1026,709,421,05/13/2020
000520,20200513,S,277,178,178,197,403,1232,2569,3753,3503,3093,2885,3045,2916,2963,2865,3223,3164,3178,2206,1507,1253,932,596,447,05/13/2020
000520,20200514,P,279,251,179,295,640,1474,3183,3876,3283,3178,3260,3471,3771,3797,3925,4295,4275,4025,2767,1930,1488,1026,724,417,05/14/2020
000520,20200514,S,289,184,189,224,423,1088,2218,3491,3416,2931,2702,2699,2888,2850,3046,3275,3378,3056,2282,1633,1201,820,618,515,05/14/2020
000520,20200515,P,288,207,188,309,583,1377,3063,3650,3328,3248,3539,3834,4088,4113,4335,4457,4010,3874,2846,1998,1461,1116,811,551,05/15/2020
000520,20200515,S,298,205,186,229,408,1062,2247,3436,3513,3213,3237,2970,3200,3188,3359,3436,3478,3314,2865,1842,1396,1025,689,573,05/15/2020
000520,20200516,P,368,245,213,240,325,549,1129,1441,2071,2560,3109,3438,3594,3609,3624,3719,3509,2829,2177,2284,1589,1227,868,593,05/16/2020
000520,20200516,S,368,219,183,203,329,580,1167,1808,2420,2645,3328,3062,3117,3401,2703,2628,2397,2199,1753,1465,1212,945,746,488,05/16/2020
000520,20200517,P,374,252,167,197,251,380,626,885,1347,1953,2572,3023,3281,3573,3669,3767,3709,3239,2796,2184,1643,1217,779,452,05/17/2020
000520,20200517,S,331,210,163,144,227,457,779,1241,1677,2158,2395,2507,2791,2557,2326,2326,2029,1926,1571,1359,1165,879,558,403,05/17/2020
000520,20200518,P,303,230,204,288,677,1643,3185,3930,3313,3266,3301,3592,3701,3722,3915,4416,4456,4083,2831,1948,1527,1062,720,474,05/18/2020
000520,20200518,S,250,189,150,185,423,1109,2213,3453,3462,2981,2908,2963,2871,2948,2837,3257,3247,3102,2188,1462,1191,921,610,480,05/18/2020
000520,20200519,P,268,240,186,273,661,1481,3255,4024,3346,3222,3350,3655,3918,3860,4035,4455,4437,4076,2811,1949,1431,1050,686,445,05/19/2020
000520,20200519,S,275,188,147,190,409,1128,2354,3680,3549,2960,2563,2705,2885,2891,2889,3288,3500,2993,2157,1563,1247,916,672,446,05/19/2020
000520,20200520,P,293,258,163,267,607,1555,3304,3918,3469,3216,3380,3524,3724,3773,4207,4430,4657,4153,2822,2022,1523,1161,736,441,05/20/2020
000520,20200520,S,287,177,178,197,390,1063,2186,2971,3340,3140,3178,2861,2860,2886,2991,3333,3239,3132,2260,1674,1272,943,645,532,05/20/2020
000520,20200521,P,324,244,177,298,642,1567,3313,3929,3334,3256,3450,3748,4034,4118,4169,4509,4664,4448,3005,2204,1578,1155,799,486,05/21/2020
000520,20200521,S,279,170,170,211,428,1183,2515,3778,3581,3138,2951,3114,3103,3034,3121,3539,3674,3438,2448,1858,1400,982,698,527,05/21/2020
000520,20200522,P,320,264,200,316,588,1322,2940,3640,3425,3521,3737,4175,4391,4492,4563,4740,4438,4076,3063,2418,1864,1385,980,604,05/22/2020
000520,20200522,S,323,237,204,232,444,995,2194,3279,3512,3486,3253,3580,3545,3730,3884,3828,3885,3537,2751,2022,1669,1300,822,642,05/22/2020
000520,20200523,P,433,274,224,273,323,518,994,1591,2109,2658,3161,3513,3776,3933,3865,3994,3743,3556,3098,2528,2025,1511,973,673,05/23/2020
000520,20200523,S,392,248,218,230,354,659,1216,1995,2775,3221,3497,3542,3263,3373,2906,2738,2426,2175,1961,1833,1404,1097,788,526,05/23/2020
000520,20200524,P,388,280,219,206,267,372,648,888,1394,2098,2821,3263,3182,3509,3301,3139,2718,2540,2180,1672,1176,960,684,429,05/24/2020
000520,20200524,S,330,228,159,159,238,410,698,1147,1487,2015,2383,2909,2805,2472,2237,1951,1838,1672,1491,1279,983,805,597,454,05/24/2020
000520,20200525,P,317,216,154,212,279,488,862,1170,1543,2112,2726,3487,3824,3979,4068,3814,3794,3383,2826,2330,1871,1353,928,470,05/25/2020
000520,20200525,S,283,172,148,141,250,505,913,1292,1768,2070,2743,2603,2723,2509,2420,2294,2282,2018,1704,1448,1182,950,630,431,05/25/2020
000520,20200526,P,328,250,210,281,668,1639,3301,4091,3549,3437,3631,3698,3957,4020,4224,4538,4731,4488,3166,2061,1718,1198,795,494,05/26/2020
000520,20200526,S,263,174,143,188,421,1308,2828,3945,3785,3253,3088,3114,3153,3125,3104,3411,3521,3336,2325,1661,1328,1003,675,517,05/26/2020
000520,20200527,P,291,266,202,281,657,1561,3308,4158,3503,3411,3485,3730,4002,4027,4102,4419,4676,4347,3042,2105,1492,1131,703,500,05/27/2020
000520,20200527,S,300,182,149,194,419,1238,2295,3788,3599,3270,2943,2816,2821,2882,3013,3275,3626,3397,2416,1688,1262,908,639,515,05/27/2020
000520,20200528,P,283,258,193,324,689,1630,3307,4093,3430,3352,3499,3841,4006,4103,4179,4444,4557,4484,3115,2232,1782,1225,841,552,05/28/2020
000520,20200528,S,289,217,145,205,438,1104,2613,3035,3505,3266,3471,3014,2955,3018,3071,3387,3586,3423,2494,1859,1432,1048,736,503,05/28/2020
000520,20200529,P,362,245,228,284,634,1497,3175,3955,3672,3507,3879,4084,4403,4615,4743,4885,4674,4332,3307,2454,1823,1456,1024,659,05/29/2020
000520,20200529,S,334,264,189,242,432,1140,2201,3607,3539,3130,3158,3303,3464,3513,3398,3726,3653,3440,2701,2173,1572,1327,931,603,05/29/2020
000520,20200530,P,471,320,224,276,343,611,1266,1766,2382,2903,3528,3874,4107,3988,4040,3878,3616,3156,2844,2135,1691,1414,955,624,05/30/2020
000520,20200530,S,408,261,215,251,354,658,1193,2174,2652,2711,2961,3213,3331,3005,2758,2677,2581,2274,1901,1568,1328,1087,750,577,05/30/2020
000520,20200531,P,430,328,243,236,250,359,706,1036,1432,2202,2881,3536,3714,3939,3966,3941,3542,3000,2493,2124,1618,1212,763,488,05/31/2020
000520,20200531,S,358,221,199,171,248,473,873,1365,1855,2120,2463,2634,2679,2573,2491,2316,2127,1845,1630,1347,1184,944,665,434,05/31/2020
000520,20200604,P,286,221,190,269,619,1636,3406,4217,3695,3496,3801,3871,4097,4209,4311,4609,4781,4544,3256,2393,1855,1394,861,437,06/04/2020
000520,20200604,S,272,168,149,184,441,1184,2305,3983,3617,3096,3455,3748,3871,3952,4031,4830,4938,4621,3286,2298,1800,1464,882,543,06/04/2020
000520,20200605,P,241,207,199,294,626,1526,3213,4094,3694,3728,3895,4202,4493,4689,4815,4536,4857,4449,3568,2503,1867,1595,951,543,06/05/2020
000520,20200605,S,308,216,181,226,474,1394,2884,4057,4233,3904,3908,4337,4522,4589,4722,4677,5104,5004,3603,2672,1852,1694,1111,670,06/05/2020
000520,20200606,P,362,228,201,238,333,668,1272,1800,2579,3100,3574,3861,3703,3649,3750,3765,3183,2461,2751,2199,1846,1595,1009,585,06/06/2020
000520,20200606,S,374,219,180,217,312,693,1395,2251,2839,3299,3404,3539,3647,3589,3481,3488,3124,2802,2362,2005,1719,1508,885,587,06/06/2020
000520,20200607,P,371,227,162,179,236,453,789,1086,1642,2418,3139,3647,3963,4151,4080,4263,4109,3678,3107,2600,1935,1529,941,526,06/07/2020
000520,20200607,S,293,174,162,180,244,554,1022,1584,2012,2700,3074,3287,3607,3385,3296,3180,2963,2873,2412,1966,1685,1238,912,510,06/07/2020
000520,20200608,P,290,213,199,262,652,1695,3384,4215,3576,3445,3588,3900,4098,4097,4350,4834,5028,4740,3208,2358,1685,1353,769,477,06/08/2020
000520,20200608,S,265,177,152,224,460,1444,2969,4058,4184,3534,3594,3818,3973,3876,4144,4501,4901,4573,3085,2152,1672,1306,856,537,06/08/2020
000520,20200609,P,305,209,178,273,659,1470,3047,3992,3562,3249,3476,3628,3853,3941,4037,4662,4723,4596,3114,2234,1747,1252,802,495,06/09/2020
000520,20200609,S,330,200,195,209,412,1310,2629,4116,4010,3363,3339,3519,3686,3768,3993,4453,4637,4392,2976,2114,1615,1304,864,598,06/09/2020
000520,20200610,P,337,227,177,273,657,1667,3447,4406,3653,3556,3822,3951,4171,4317,4565,5053,5155,4893,3471,2400,1866,1389,925,538,06/10/2020
000520,20200610,S,363,209,189,227,467,1409,3035,4266,4302,3775,3763,3965,4182,4123,4283,4882,5154,4805,3267,2370,1865,1382,962,623,06/10/2020
000520,20200611,P,395,262,188,311,676,1670,3403,4169,3670,3532,3760,4065,4349,4387,4626,5115,5313,4886,3528,2445,1993,1419,999,587,06/11/2020
000520,20200611,S,349,230,195,265,502,1354,3010,4330,4346,3861,4045,4119,4101,4078,4365,5088,5187,5029,3450,2440,1904,1502,1072,710,06/11/2020
000520,20200612,P,406,270,226,316,640,1531,3120,4062,3840,3801,4166,4447,4804,4974,4878,3860,4640,4608,3642,2778,2094,1651,1295,762,06/12/2020
000520,20200612,S,385,292,205,252,472,1195,2683,4018,4169,4013,4271,4651,4768,4885,5057,5318,5305,4510,4177,3193,2236,1776,1358,862,06/12/2020
000520,20200613,P,511,365,276,265,342,665,1260,1846,2499,3005,3621,4079,4198,4277,4457,4284,4221,4027,3302,2566,2111,1676,1263,729,06/13/2020
000520,20200613,S,548,317,231,305,347,797,1611,2471,3102,3645,4024,4141,4274,3968,4019,3896,3639,3232,2741,2200,1906,1467,1172,794,06/13/2020
000520,20200614,P,469,324,250,195,271,409,818,1097,1667,2450,3410,4075,4229,4206,4400,4283,4081,3839,3267,2502,2033,1592,1008,553,06/14/2020
000520,20200614,S,445,318,226,230,272,515,1050,1686,2197,2687,3113,3398,3794,3558,3425,3294,3031,2732,2133,2070,1806,1426,1035,610,06/14/2020
000520,20200615,P,327,259,209,298,721,1700,3435,4320,3763,3660,3961,4185,4331,4295,4682,4956,5039,4756,3232,2364,1826,1306,933,606,06/15/2020
000520,20200615,S,401,206,157,197,459,1435,2922,4327,4407,3938,3936,3978,4125,4092,4091,4817,4931,4685,3183,2230,1672,1289,907,680,06/15/2020
000520,20200616,P,337,229,226,267,661,1654,3421,4382,3837,3695,3685,3979,4160,4250,4560,4867,5049,4812,3524,2455,1945,1425,937,545,06/16/2020
000520,20200616,S,347,271,200,239,478,1451,3099,4402,4219,3801,3789,3899,4164,4060,4371,4823,4966,4824,3200,2320,1787,1381,1016,624,06/16/2020
000520,20200617,P,381,248,214,311,676,1681,3430,4386,3828,3768,3936,4042,4233,4374,4543,4917,5163,4859,3462,2446,1961,1452,981,545,06/17/2020
000520,20200617,S,372,241,210,242,504,1457,3091,4208,4591,4043,4001,3984,4182,4091,4268,4889,4845,4842,3428,2308,1818,1515,1055,673,06/17/2020
000520,20200618,P,376,268,231,314,646,1723,3399,4507,3812,3746,3824,4107,4348,4554,4793,5156,3840,4062,3733,2684,2081,1424,912,548,06/18/2020
000520,20200618,S,401,245,215,256,522,1520,3145,4341,4500,4063,4060,2825,3281,4203,4294,5081,5248,5069,3697,2579,1770,1598,1098,664,06/18/2020
000520,20200619,P,379,255,234,315,638,1456,3168,4151,3777,3804,4116,4657,4915,4865,3921,4519,4794,4094,3353,2579,1998,1621,1198,727,06/19/2020
000520,20200619,S,427,263,234,231,464,1304,2826,3935,4322,4032,4350,4657,4612,4683,4728,5377,5408,5121,3135,2684,2189,1725,1238,830,06/19/2020
000520,20200620,P,472,324,261,280,380,626,1298,1891,2695,3136,3911,4179,4479,4546,4552,4428,4371,4221,3675,3002,2530,1973,1386,901,06/20/2020
000520,20200620,S,527,315,258,277,398,749,1475,2522,3339,3731,4357,4195,4659,4380,4265,4079,3887,3471,3069,2542,2107,1756,1166,996,06/20/2020
000520,20200621,P,503,368,252,235,291,469,767,1172,1713,2416,3467,4094,4181,4382,4426,4353,4379,3961,3548,2830,2254,1664,933,574,06/21/2020
000520,20200621,S,510,336,257,229,266,508,994,1537,2008,2711,3515,3627,3867,3740,3562,3272,3071,2895,2636,2166,1706,1305,1044,624,06/21/2020
000520,20200622,P,344,225,221,306,706,1717,3495,4372,3814,3767,4011,4194,4269,4682,4756,4931,5118,4935,3249,2357,1823,1344,921,522,06/22/2020
000520,20200622,S,369,204,183,208,457,1513,3017,4277,4417,3959,3984,4043,4107,4100,4189,4593,5105,4623,3025,2378,1864,1347,955,624,06/22/2020
000520,20200623,P,340,264,224,291,684,1698,3530,4416,3899,3623,4046,4096,4341,4447,4784,5134,5128,5002,3425,2421,1968,1302,901,493,06/23/2020
000520,20200623,S,357,222,176,213,445,1533,3085,4220,4541,3828,4046,3966,4180,4035,4357,4872,4997,4726,3417,2317,1830,1342,919,615,06/23/2020
000520,20200624,P,346,215,208,291,693,1668,3471,4493,3898,3821,4002,4280,4584,4616,4892,5136,5223,4638,3611,2576,1968,1473,977,566,06/24/2020
000520,20200624,S,457,277,189,264,531,1594,3177,4469,4574,4031,4112,4145,4164,4438,4349,4999,5197,4970,3342,2381,1969,1541,1090,662,06/24/2020
000520,20200625,P,427,269,189,338,746,1736,3481,4466,4032,3840,4030,4304,4576,4612,4781,4631,5070,4589,3733,2618,2060,1592,1023,618,06/25/2020
000520,20200625,S,418,239,221,259,560,1642,3103,4457,4631,4248,4173,4369,4322,4322,4625,4947,5354,4928,3515,2563,2142,1604,1255,679,06/25/2020
000520,20200626,P,407,292,226,330,686,1533,3346,4220,3962,3890,4106,4519,5120,4985,5211,4549,4614,3803,3026,2511,2040,1720,1223,777,06/26/2020
000520,20200626,S,424,319,228,313,559,1512,2983,4239,4534,4130,4394,4446,4835,4888,5077,5176,4887,4204,3233,2884,2183,1601,1251,829,06/26/2020
000520,20200627,P,518,350,258,256,431,787,1484,2042,2748,3274,3977,4279,4384,4549,4516,4552,4428,4112,3422,2790,2314,1879,1351,841,06/27/2020
000520,20200627,S,522,358,279,290,388,818,1536,2463,3377,3682,4007,4253,4208,4288,4285,4072,3628,3504,3012,2561,2025,1665,1347,827,06/27/2020
000520,20200628,P,548,352,259,292,291,472,843,1213,1852,2664,3522,3946,4091,4335,4314,4236,4256,3791,3170,2642,2098,1484,1033,615,06/28/2020
000520,20200628,S,507,354,251,224,273,543,1029,1756,2224,2847,3339,3630,3629,3816,3572,3307,3221,3030,2489,1871,1548,1226,958,784,06/28/2020
000520,20200629,P,380,295,234,318,754,1718,3440,4417,3989,3747,3995,4308,4429,4517,4801,5176,5036,4852,3511,2405,1857,1471,1028,582,06/29/2020
000520,20200629,S,546,229,203,201,532,1457,2979,4397,4401,3922,4055,4098,4144,4203,4297,4867,5144,4847,3322,2391,1851,1373,1034,679,06/29/2020
000520,20200630,P,372,244,243,310,708,1690,3593,4492,3977,3955,4102,4393,4398,4666,4847,5224,5219,4834,3561,2510,363,987,1060,610,06/30/2020
000520,20200630,S,398,257,192,272,451,1493,3028,4507,4389,4106,4108,4150,4489,4330,4568,5078,5262,5129,3618,2526,1801,1331,1115,762,06/30/2020
000520,20200701,P,347,273,234,311,654,1681,3555,4459,3963,3976,4164,4472,4693,4888,4790,5083,4671,4910,3688,2810,2089,1649,1094,614,07/01/2020
000520,20200701,S,439,257,209,268,524,1576,3079,4397,4458,3998,4074,4128,4425,4465,4663,5096,5256,5098,3583,2662,2194,1499,1157,677,07/01/2020
000520,20200702,P,389,312,246,355,684,1586,3257,4374,4011,3845,4227,4543,4855,5091,5160,4925,4832,4464,3651,2822,2238,1832,1296,745,07/02/2020
000520,20200702,S,480,277,239,313,566,1429,2921,4155,4609,4371,4483,4494,4774,4945,5075,5346,5691,5158,4049,3153,2468,1749,1349,803,07/02/2020
000520,20200703,P,479,329,272,384,518,795,1751,2496,2992,3465,4098,4487,4647,4876,4736,4754,4578,4202,3485,2885,2315,1838,1217,742,07/03/2020
000520,20200703,S,543,329,286,288,528,988,1973,3235,3837,4221,4569,4912,4843,4958,4657,4662,4490,3935,3209,2528,2130,1695,1458,857,07/03/2020
000520,20200704,P,478,352,266,262,304,498,875,1174,1737,2174,2774,3152,3480,3585,3535,3414,3051,2631,2230,1891,1766,1772,2015,1062,07/04/2020
000520,20200704,S,582,331,223,249,300,529,1134,1825,2384,2894,3226,3464,3499,3359,3153,2854,2587,2216,1953,1806,1726,1447,1282,907,07/04/2020
000520,20200705,P,629,392,250,228,276,421,737,1068,1638,2396,3291,3990,4185,4355,4542,4454,4482,4172,3812,2746,2029,1591,1026,590,07/05/2020
000520,20200705,S,613,321,203,202,293,509,998,1539,2083,2641,3225,3558,3720,3770,3467,2929,3324,2803,2591,1882,1502,1265,923,612,07/05/2020
000520,20200706,P,362,255,230,357,641,1590,3244,4167,3779,3824,4126,4479,4606,4809,4939,5193,5244,4531,3425,2648,2082,1496,971,580,07/06/2020
000520,20200706,S,388,224,180,237,483,1265,2745,4210,4159,4037,4214,4499,4444,4450,4491,4940,5137,4793,3321,2344,2014,1419,1058,751,07/06/2020
000520,20200707,P,382,288,219,325,668,1692,3499,4514,3965,3719,3858,4242,4489,4370,4209,4898,4933,4370,3342,2475,1955,1450,937,543,07/07/2020
000520,20200707,S,436,240,208,258,493,1598,3121,4526,4594,4053,4002,4060,4313,4236,4082,4719,5023,4231,3294,2311,1902,1383,1017,635,07/07/2020
000520,20200708,P,397,264,264,324,714,1620,3400,4456,4181,3962,4079,4221,4471,4656,4779,5100,5054,2926,3503,2678,2131,1476,1008,582,07/08/2020
000520,20200708,S,427,256,217,249,514,1537,3108,4412,4548,3985,4025,4310,4222,4424,4401,5090,5217,5076,3344,2570,2090,1559,1020,658,07/08/2020
